"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"endothelial cell","CL:0000115","Otud1",4.48599372293501e-11,1.04707579487026e-06,1.1033911608672,0.281,0.066
"endothelial cell","CL:0000115","Son",4.52397391274695e-11,1.05594075097427e-06,0.7001133383528,0.93,0.924
"endothelial cell","CL:0000115","Gjc1",6.08270174782716e-11,1.41976341496034e-06,0.853467183194846,0.333,0.094
"endothelial cell","CL:0000115","Ccdc28b",6.24703971088416e-11,1.45812153891747e-06,0.568815766745118,0.316,0.083
"endothelial cell","CL:0000115","Tagln2",6.68803246888047e-11,1.56105365856139e-06,0.87883888645989,0.947,0.899
"endothelial cell","CL:0000115","Pkp4",7.39462610139399e-11,1.72597967832637e-06,0.764707473251757,0.509,0.222
"endothelial cell","CL:0000115","Mtap1b",8.87571647617071e-11,2.07168098270301e-06,0.947485305695962,0.544,0.249
"endothelial cell","CL:0000115","Clic4",9.62813822955769e-11,2.24730374416106e-06,0.814311938187455,0.86,0.707
"endothelial cell","CL:0000115","Mosc2",1.06636485347388e-10,2.48900220449339e-06,1.17910331504777,0.702,0.527
"endothelial cell","CL:0000115","Arpc3",1.17934253640756e-10,2.75270341422888e-06,0.789084763753636,0.895,0.837
"endothelial cell","CL:0000115","Rras",1.37152935458598e-10,3.20128666653913e-06,0.865458218610506,0.632,0.357
"endothelial cell","CL:0000115","Gamt",1.6238408077859e-10,3.79020682945308e-06,0.574371525611289,0.368,0.111
"endothelial cell","CL:0000115","Psmb8",1.73879710227688e-10,4.05852631642446e-06,0.969388163933453,0.614,0.338
"endothelial cell","CL:0000115","Mfge8",1.86567284730344e-10,4.35466699289095e-06,1.07241570832812,0.825,0.637
"endothelial cell","CL:0000115","Swap70",1.94470165042036e-10,4.53912812224617e-06,0.856702380345407,0.474,0.199
"endothelial cell","CL:0000115","Ppt2",2.67561211564274e-10,6.24514623912172e-06,0.537635902795227,0.386,0.125
"endothelial cell","CL:0000115","Psme1",2.79081590129095e-10,6.51404339520321e-06,0.918547365920725,0.754,0.569
"endothelial cell","CL:0000115","Caskin2",3.14052450466659e-10,7.33029824634229e-06,0.449787345928968,0.263,0.063
"endothelial cell","CL:0000115","Lims2",3.3400316925153e-10,7.79596797349996e-06,0.584001088897044,0.386,0.116
"endothelial cell","CL:0000115","Flna",4.22238982501803e-10,9.85548009057459e-06,1.1186049296581,0.719,0.517
"endothelial cell","CL:0000115","Arrb1",4.63272907700654e-10,1.0813252938641e-05,0.720356316625005,0.316,0.089
"endothelial cell","CL:0000115","Rbm39",4.93090419243452e-10,1.15092234755614e-05,0.635847134225205,0.93,0.897
"endothelial cell","CL:0000115","Smarca5",5.02953301927756e-10,1.17394330202958e-05,1.44954022883925,0.807,0.625
"endothelial cell","CL:0000115","Pfkp",5.09070690337603e-10,1.188221898317e-05,0.525954262677051,0.404,0.135
"endothelial cell","CL:0000115","Mprip",5.1807596757849e-10,1.20924111592495e-05,1.03600688078699,0.754,0.652
