"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"large intestine goblet cell","CL:1000320","Prnp",5.84164619097884e-51,1.36349863743637e-46,0.975812106642579,0.691,0.429
"large intestine goblet cell","CL:1000320","H2-T23",5.94153813550049e-51,1.38681441620717e-46,0.473212995205746,0.939,0.729
"large intestine goblet cell","CL:1000320","Pemt",6.2995067488658e-51,1.47036787025277e-46,1.60979248035543,0.292,0.093
"large intestine goblet cell","CL:1000320","Srgap1",8.15929000977719e-51,1.90445988118209e-46,0.82092498021675,0.367,0.14
"large intestine goblet cell","CL:1000320","Fam3b",1.01870904981207e-50,2.37776879316635e-46,0.687366961474347,0.635,0.335
"large intestine goblet cell","CL:1000320","S100a6",1.09560611648738e-50,2.5572542364932e-46,0.39327001192351,1,0.917
"large intestine goblet cell","CL:1000320","Stt3a",1.21892771600618e-50,2.84509918193001e-46,1.12488542423353,0.83,0.574
"large intestine goblet cell","CL:1000320","Ckmt1",1.33181109053761e-50,3.10858026642383e-46,0.545542583471102,0.966,0.839
"large intestine goblet cell","CL:1000320","Sertad1",1.52110481083935e-50,3.55041073898013e-46,0.843927278012327,0.825,0.612
"large intestine goblet cell","CL:1000320","D4Wsu53e",1.95087601241659e-50,4.55353970058156e-46,0.791560472394383,0.936,0.792
"large intestine goblet cell","CL:1000320","Msi2",2.18757483303625e-50,5.1060184177899e-46,0.882803718669235,0.736,0.477
"large intestine goblet cell","CL:1000320","Fosb",2.31805180758347e-50,5.41056472408059e-46,0.529489230128584,0.921,0.673
"large intestine goblet cell","CL:1000320","Myadm",2.54224814972512e-50,5.93386140627341e-46,0.861892926209332,0.807,0.531
"large intestine goblet cell","CL:1000320","Pdzd2",2.68509354813142e-50,6.26727685069355e-46,1.57058049613796,0.371,0.146
"large intestine goblet cell","CL:1000320","H2-M3",3.60171520280086e-50,8.40676345485748e-46,1.68799471547246,0.279,0.088
