"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"stem cell of epidermis","CL:1000428","Mcm7",4.94455020328041e-17,1.15410746294768e-12,2.33669578022992,0.623,0.194
"stem cell of epidermis","CL:1000428","Krt14",5.09947172921339e-17,1.1902676963157e-12,1.4368677716085,1,0.774
"stem cell of epidermis","CL:1000428","Rbm15",5.3741205693974e-17,1.25437348210305e-12,1.47215055484792,0.887,0.339
"stem cell of epidermis","CL:1000428","Carhsp1",8.44589807033064e-17,1.97135706859587e-12,1.44363890429501,0.943,0.437
"stem cell of epidermis","CL:1000428","Ccne2",8.82887005780849e-17,2.06074656019308e-12,2.68728068344558,0.283,0.041
"stem cell of epidermis","CL:1000428","Tfb1m",9.0765905693154e-17,2.11856700478391e-12,1.56896795752006,0.434,0.089
"stem cell of epidermis","CL:1000428","Sec11c",9.43333441218637e-17,2.20183458514842e-12,1.28507321861782,0.849,0.3
"stem cell of epidermis","CL:1000428","H2-D1",9.57096948901476e-17,2.23395998843094e-12,1.2582771033038,1,0.973
"stem cell of epidermis","CL:1000428","Rbm10",1.01936617400842e-16,2.37930258675306e-12,1.22045716280431,0.774,0.257
"stem cell of epidermis","CL:1000428","Arf2",1.07657959857838e-16,2.51284444104179e-12,1.29129100341052,0.528,0.123
"stem cell of epidermis","CL:1000428","Ruvbl2",1.25533328098679e-16,2.93007341115128e-12,1.22448252528698,0.925,0.359
"stem cell of epidermis","CL:1000428","Ilf3",1.31779660525254e-16,3.07586905631996e-12,1.78990563132589,0.943,0.499
"stem cell of epidermis","CL:1000428","Opa3",1.33400171773791e-16,3.11369340937206e-12,1.51708715841621,0.679,0.21
"stem cell of epidermis","CL:1000428","Rbm3",1.39462929096205e-16,3.25520422803452e-12,1.25320389375073,1,0.829
"stem cell of epidermis","CL:1000428","Mzt1",1.43882261007252e-16,3.35835585417028e-12,1.50370789433301,0.83,0.332
"stem cell of epidermis","CL:1000428","Slc25a40",1.65553937831657e-16,3.8641944629287e-12,1.42401316367075,0.415,0.082
"stem cell of epidermis","CL:1000428","Fam122b",1.75812038240947e-16,4.10362878458195e-12,1.82291678702028,0.264,0.036
"stem cell of epidermis","CL:1000428","Larp1b",1.82409623482062e-16,4.25762302169481e-12,1.34695982646015,0.698,0.226
"stem cell of epidermis","CL:1000428","Mad2l1bp",2.0262637959737e-16,4.72950232618222e-12,1.23947401389191,0.509,0.117
"stem cell of epidermis","CL:1000428","Impa2",2.06000238565266e-16,4.80825156835186e-12,1.63965953902359,0.585,0.157
"stem cell of epidermis","CL:1000428","Nudt21",2.81107720915284e-16,6.56133531388365e-12,1.41282091382491,0.925,0.414
"stem cell of epidermis","CL:1000428","Snrpd1",3.24975062709498e-16,7.58524293870239e-12,1.35320187225483,0.981,0.597
"stem cell of epidermis","CL:1000428","Rg9mtd2",3.28774334208764e-16,7.67392173476676e-12,1.62280475672266,0.396,0.078
"stem cell of epidermis","CL:1000428","Srsf3",3.41412744862773e-16,7.96891487784197e-12,1.13157945405482,1,0.876
"stem cell of epidermis","CL:1000428","Gapdh",3.46897832699191e-16,8.09694231303182e-12,1.24100419712586,1,0.976
"stem cell of epidermis","CL:1000428","Fzd10",4.14301895327032e-16,9.67022053882825e-12,1.55111687190997,0.736,0.244
"stem cell of epidermis","CL:1000428","Cisd3",4.27272114759581e-16,9.97295843060338e-12,1.54082464315163,0.736,0.256
"stem cell of epidermis","CL:1000428","Pcx",4.45992035474762e-16,1.04099001000164e-11,1.52129554473947,0.34,0.059
"stem cell of epidermis","CL:1000428","Suv39h2",4.76956245725134e-16,1.11326357314703e-11,1.83607525226427,0.34,0.06
"stem cell of epidermis","CL:1000428","Pola2",4.93096348647335e-16,1.15093618737774e-11,1.69781698650365,0.396,0.078
"stem cell of epidermis","CL:1000428","Zfand2a",5.56564001897351e-16,1.29907603682861e-11,0.894205768709632,0.528,0.128
"stem cell of epidermis","CL:1000428","Efemp1",5.74870795922104e-16,1.34180592476178e-11,1.53472395595102,0.698,0.233
"stem cell of epidermis","CL:1000428","Cotl1",6.14988698342788e-16,1.4354451208019e-11,1.35878247414803,0.906,0.362
"stem cell of epidermis","CL:1000428","Nudc",6.40466920720556e-16,1.49491383965385e-11,1.50129878071072,1,0.747
"stem cell of epidermis","CL:1000428","Ppia",7.07177176644294e-16,1.65062224800545e-11,0.747343326537537,1,0.999
"stem cell of epidermis","CL:1000428","Hdgf",7.81792346085048e-16,1.82478151499711e-11,1.14551676070861,1,0.832
"stem cell of epidermis","CL:1000428","B2m",8.03183046365842e-16,1.87470954852251e-11,1.35182150164538,1,0.949
"stem cell of epidermis","CL:1000428","H2-Q4",8.77088544846756e-16,2.04721237252681e-11,2.07892373410518,0.755,0.288
"stem cell of epidermis","CL:1000428","Sap30",9.01361806597758e-16,2.10386859277983e-11,1.52507373851048,0.679,0.214
"stem cell of epidermis","CL:1000428","Mrpl51",9.04963363683185e-16,2.11227498717292e-11,1.31103646912353,1,0.572
"stem cell of epidermis","CL:1000428","Smtn",9.1628512799785e-16,2.13870111725978e-11,1.38962428571516,0.83,0.327
"stem cell of epidermis","CL:1000428","Naa40",1.04047572042916e-15,2.42857437905371e-11,1.6582013695615,0.415,0.088
"stem cell of epidermis","CL:1000428","Mbd4",1.16483974402702e-15,2.71885244653348e-11,1.46022691441457,0.264,0.037
"stem cell of epidermis","CL:1000428","Cbx3",1.17054002321081e-15,2.73215746817634e-11,1.78451475063056,1,0.767
"stem cell of epidermis","CL:1000428","1500010J02Rik",1.25013454497355e-15,2.91793904142276e-11,1.45803099699404,0.491,0.12
"stem cell of epidermis","CL:1000428","H2-K1",1.29676052549617e-15,3.02676874256061e-11,1.38524259303144,1,0.906
"stem cell of epidermis","CL:1000428","Hist1h3a",1.55543098072906e-15,3.63053145211971e-11,0.662106340647869,0.302,0.048
"stem cell of epidermis","CL:1000428","Dek",1.56585435624976e-15,3.65486065292257e-11,1.55246227198583,0.981,0.797
"stem cell of epidermis","CL:1000428","Slc7a5",1.66856239066648e-15,3.89459147605464e-11,1.49770978527091,0.491,0.118
"stem cell of epidermis","CL:1000428","Topbp1",1.90672233065441e-15,4.45048059198047e-11,1.43186847534988,0.679,0.204
"stem cell of epidermis","CL:1000428","Tpi1",2.1204111857034e-15,4.94925174855031e-11,1.14027900915649,1,0.843
"stem cell of epidermis","CL:1000428","Cstf1",2.25857572843898e-15,5.27174160774942e-11,1.29666140683143,0.623,0.179
"stem cell of epidermis","CL:1000428","Letm1",2.44901265338884e-15,5.71624043427489e-11,1.17295243612527,0.943,0.403
"stem cell of epidermis","CL:1000428","B9d2",2.53813513739976e-15,5.92426122420478e-11,2.13950036685266,0.434,0.1
"stem cell of epidermis","CL:1000428","Cdc25b",2.55346867348586e-15,5.96005123078334e-11,1.54426818934711,0.792,0.307
"stem cell of epidermis","CL:1000428","Timeless",2.61659993173143e-15,6.10740590065434e-11,2.08300859968502,0.302,0.05
"stem cell of epidermis","CL:1000428","Mars",2.89027026082481e-15,6.74617981579119e-11,0.984992269747852,0.792,0.265
"stem cell of epidermis","CL:1000428","Larp7",2.95708874204394e-15,6.90214083280475e-11,1.15624562164648,0.755,0.256
"stem cell of epidermis","CL:1000428","Rfc2",3.0958210193248e-15,7.22595584120602e-11,1.55480223277496,0.792,0.286
"stem cell of epidermis","CL:1000428","Tfap2c",3.19761876931438e-15,7.46356196945669e-11,1.28418034300205,0.887,0.383
"stem cell of epidermis","CL:1000428","2810025M15Rik",3.2338600319626e-15,7.54815270060391e-11,1.38345794302626,0.66,0.205
"stem cell of epidermis","CL:1000428","2610029G23Rik",3.240004090621e-15,7.56249354791847e-11,1.57307126118534,0.868,0.37
"stem cell of epidermis","CL:1000428","4831426I19Rik",3.34070944736473e-15,7.79754992109401e-11,1.77714029705735,0.302,0.05
"stem cell of epidermis","CL:1000428","Prdx4",3.4625763351551e-15,8.08199942388553e-11,1.62581680214072,0.66,0.215
"stem cell of epidermis","CL:1000428","Setd8",3.64293030034068e-15,8.50296361402518e-11,1.34038959987314,0.962,0.506
"stem cell of epidermis","CL:1000428","Taf9",3.8717644977797e-15,9.03708551426759e-11,1.23713732867192,1,0.633
"stem cell of epidermis","CL:1000428","Wdr76",3.99577237570717e-15,9.32653230213811e-11,1.78113009485188,0.396,0.082
"stem cell of epidermis","CL:1000428","Cep57",4.51442743655923e-15,1.05371250796729e-10,1.48657640698756,0.736,0.258
"stem cell of epidermis","CL:1000428","Tppp3",4.94109932674666e-15,1.15330199385594e-10,1.99220160262267,0.868,0.477
"stem cell of epidermis","CL:1000428","Rbm14",5.36354510058967e-15,1.25190506192863e-10,1.64228672485967,0.755,0.277
"stem cell of epidermis","CL:1000428","Kri1",5.46403437242382e-15,1.27536026286744e-10,1.11727985204863,0.547,0.147
"stem cell of epidermis","CL:1000428","Dynlt1f",5.58322347964684e-15,1.30318019238437e-10,0.824566753182983,0.736,0.238
"stem cell of epidermis","CL:1000428","Srsf7",5.90182813752624e-15,1.37754570558e-10,1.21234963729578,1,0.615
"stem cell of epidermis","CL:1000428","Ppp1r18",5.97598933722747e-15,1.39485567120226e-10,1.09436732893839,0.491,0.121
"stem cell of epidermis","CL:1000428","Snrpg",6.4739923894566e-15,1.51109456362306e-10,1.08774052260417,1,0.908
"stem cell of epidermis","CL:1000428","Ly6e",6.52379360327679e-15,1.52271866494083e-10,2.29130929635182,0.868,0.451
"stem cell of epidermis","CL:1000428","Dnmt1",6.97999233990169e-15,1.62920001205645e-10,1.55505778043388,0.811,0.331
"stem cell of epidermis","CL:1000428","Npm3",7.36006879977832e-15,1.71791365855626e-10,1.1912732712845,0.962,0.542
"stem cell of epidermis","CL:1000428","Alg8",7.47254166790464e-15,1.74416595070562e-10,1.70622133918788,0.377,0.077
"stem cell of epidermis","CL:1000428","Sephs2",8.17985144377472e-15,1.90925912549146e-10,1.53832744605511,0.849,0.37
"stem cell of epidermis","CL:1000428","Cfl1",8.9434004301761e-15,2.0874790944074e-10,0.882706738544313,1,0.981
"stem cell of epidermis","CL:1000428","Card10",9.0210464523341e-15,2.1056024524393e-10,1.14486382716037,0.736,0.245
"stem cell of epidermis","CL:1000428","Wee1",9.05856972145114e-15,2.11436075868391e-10,1.21891092461896,0.962,0.427
"stem cell of epidermis","CL:1000428","Dut",9.63051524719422e-15,2.2478585638476e-10,1.52449045382214,0.811,0.311
"stem cell of epidermis","CL:1000428","Nedd1",9.77416660062245e-15,2.28138822625129e-10,1.12234225169498,0.547,0.146
"stem cell of epidermis","CL:1000428","1700017B05Rik",9.94237306880618e-15,2.32064929799005e-10,1.15685056423283,0.528,0.136
"stem cell of epidermis","CL:1000428","Hint1",1.00151571204375e-14,2.33763782348131e-10,1.12050704962056,1,0.869
"stem cell of epidermis","CL:1000428","Etv4",1.24558137953637e-14,2.90731149797584e-10,0.717707310920614,0.321,0.056
"stem cell of epidermis","CL:1000428","Sars2",1.29222994469843e-14,3.01619391392061e-10,1.47461150970751,0.358,0.07
"stem cell of epidermis","CL:1000428","Nup160",1.30569973839279e-14,3.04763375938261e-10,1.48210298082581,0.491,0.127
"stem cell of epidermis","CL:1000428","Rbbp7",1.35715296155564e-14,3.16773072756702e-10,1.3151753071766,1,0.754
"stem cell of epidermis","CL:1000428","Uba6",1.5850230000547e-14,3.69960218442768e-10,0.92315320807221,0.623,0.19
"stem cell of epidermis","CL:1000428","2700029M09Rik",1.668783117311e-14,3.89510667411561e-10,1.17250869119476,0.887,0.377
